1003,"” if mcniece had had glasses, he would have adjusted them"
1004,"“with, ahem, 'ethnic flair, if possible', whatever the hell that means"
1005,"” he cleared his throat"
1006,"“i'm pretty sure vartanian wrote this"
1007,"the air force sure as hell didn't"
1008,"”
“er, we'll see what we can do, sir"
1009,"”
“that's all we can really ask"
1010,"” mcniece turned and left again, closing the door behind him"
1011,"“hey corny"
1012,"you ok"
1013,"” nuts said"
1014,"cornelius left the wc"
1015,"“well enough, i suppose"
1016,"what's going on"
1017,"” he said"
1018,"nuts paused"
1019,"“i don't suppose you have any, erm, 'ethnic flair', do you"
1020,"”
cornelius took a sip of water"
1021,"“what the fuck is that"
1022,"”
“fuck if i know"
1023,"did you bring that tweed hat of yours"
1024,"”
“of course i bloody did"
1025,"i was wearing it when we left"
1026,"”
“i'll just pick up a pin or something once we get to the, er"
1027,"mainland"
1028,"whatever they call it out here"
1029,"san francisco"
1030,"”
“didn't you bring your doc martens"
1031,"”
“of course, those are my work boots—good lord, are those still 'ethnic'"
1032,"”
“let's just get dressed,” cornelius said in a rare moment of practicality"
1033,"“how long do we have"
1034,"”
“ahm,” nuts said, checking his phone, “about fifteen minutes"
1035,"why don't you shower first"
1036,"”
“mmk"
1037,"” cornelius took his suitcase into the wc"
1038,"nuts put the tray down on a table and experimented with dipping what passed as a 'biscuit' here into what passed for 'tea'"
1039,"–----------

well, the golden gate bridge was certainly open, but it was much more of a parking lot than a chunk of interstate"
1040,"pearly had hit the gridlock early on, and decided to slog her way through side-streets, up and down winding hill roads"
1041,"she had stopped for a sandwich in mill valley ($12"
1042,"what the hell"
1043,"), and on the way out she had sat in traffic for about ten minutes to go about ten yards, so she promptly exited again and took the frontage road all the way down to a roadhouse, where she decided to stop for a beer"
1044,"“you're here early,” the bartender said from across the lacquered surface, sliding an anchor steam her way"
1045,"“yeah, well, it's been kind of a stressful couple of days,” pearly said, some foam clinging to her upper lip"
1046,"“been a little crazy, i'll give you that"
1047,"what do you do"
1048,"i'm a bartender, obviously,” said the bartender"
1049,"“i research cetacean intelligence at the—”
“i'm sorry, what"
1050,"” the bartender interrupted"
1051,"“whale biologist,” pearly said"
1052,"the bartender whistled"
1053,"“that must have been really rough, losing all your research subjects—”
pearly chugged her beer down and slammed the empty glass on the coaster"
1054,"“whales aren't fish,” she said"
1055,"after an awkward pause, she said, “give me another"
1056,"”
“i'll need a card to start your tab"
1057,"”
she opened her wallet"
1058,"“you"
1059,"you don't take american express, do you"
1060,"”
the bartender laughed"
1061,"“lady, this is mill valley"
1062,"of course we do"
1063,"”
pearly handed him the card"
1064,"“coming right up,” the bartender said, then slid another anchor steam her way after the pour was finished"
1065,"she checked her phone"
1066,"no texts, no missed calls, no facebook messages, no tinder matches, no bankbuddy receipts or invoices, no twitter updates, nothing over whatsapp, no yo's, no messages from google hangouts, no contact updates, no new turns on words with friends, and no challengers from trivia crack"
1067,"then she remembered why she was checking her phone, and looked at the time on the top"
1068,"11:01"
1069,"“and some cheese sticks,” she said"
1070,"“sure thing"
1071,"” the bartender walked back into the kitchen"
1072,"pearly checked her email"
1073,"there was a very peculiar message from cheryl"
1074,"last night—the night of the incident—gavriel got wasted and drafted a suicide note"
1075,"things might go to shit at any moment, i guess, and he wanted to be sure that he was well armed for the situation"
1076,"not that he wasn't well armed usually, legally or not, california laws be damned"
1077,"what follows is a suicide note"
1078,"instructions:
treat carl sagan’s “pale blue dot” speech as most of my suicide note, or at least saying what i’m trying to say"
1079,"given that this thing you’re reading is actually my suicide note, i guess please read the pale blue dot speech at my…
eulogy"
1080,"is that what you call the thing where everybody’s nice to you for one last time"
1081,"cheryl"
1082,"eulogy, that’s it, i was right"
1083,"commentary:
i was at a funeral one time--i’ve been at many, more than i’d care to for sure--but this is one in particular that i thought was worth writing about"
1084,"it was this old studio musician"
1085,"we did a new orleans style jazz funeral, paraded down the streets"
1086,"i played the trombone"
1087,"we went through bars, his funeral fund had bought shots of jager for everybody"
1088,"part of the guy’s will i guess"
1089,"just a few bars in town, not that extravagant, then we went off to the wake in the old vfw hall"
1090,"poor son of a bitch had already been cremated, so it was just his urn on the central table, but still a right proper irish style wake"
1091,"i doubt his ashes were actually in it"
1092,"crowd was pretty rowdy already by the time i got there and looked like they might spill the damned thing on accident by the time i left"
1093,"i helped spread his ashes the next week by the lake, along with a handful of his wife’s--i guess the family had held onto a bit of hers, waiting for him"
1094,"it was pretty nice, if not kind of illegal"
1095,"instructions:
that’s how i’d like mine to go"
1096,"not this fucking lake though, it’s a piece of shit"
1097,"maybe something over in the rockies where they still have water that isn’t mostly dirt"
1098,"you know what"
1099,"fuck it"
1100,"the ocean"
1101,"scatter them along the ocean"
1102,"and save a handful of my ashes for whatever son of a bitch decides they need it"
1103,"can’t think of anybody who deserves that burden, but i can think of a few people who might want it"
1104,"gavriel out"
1105,"(dictated but not read"
1106,")
--cheryl 

–------------

well that was disquieting, pearly thought"
1107,"she typed out a response"
1108,"uh, should i be worried"
1109,"--sent from my iphone
she checked the news while she worked on her second beer"
1110,"fish, fish"
1111,"fish"
1112,"fish"
1113,"she checked politico"
1114,"gop slams president vargas for slow fema response
vargas: national guard, army reserve bases damaged; short on vehicles
sen"
1115,"martin (r-tx): voted against hurricane relief because ne doesn't need pork-barrel politics; this different
usa patriot act reauthorization passes house 433-0-2
vp jameson deep-sea fishing morning of incident; what did he know and when did he know it"
1116,"well, that was a bust"
1117,"vapid and all about fish"
1118,"she had another sip of her beer"
1119,"her phone beeped"
1120,"new email"
1121,"that's just gavriel"
1122,"he's fine"
1123,"--cheryl
well that's good, at least"
1124,"–-------------

there are two quotes, unrelated but thematically similar, that gavriel vartanian has framed on his office wall"
1125,"the first is from general ulysses s"
1126,"grant, during the (first and possibly only) united states civil war"
1127,"he takes it to be about the general importance of focusing on the here and now:

oh, i am heartily tired of hearing about what lee is going to do"
1128,"some of you always seem to think he is suddenly going to turn a double somersault, and land in our rear and on both of our flanks at the same time"
1129,"go back to your command, and try to think what we are going to do ourselves, instead of what lee is going to do"
1130,"the second is from boxer mike tyson:

people were asking me, 'what’s going to happen"
1131,"["
1132,"] they were talking about his style"
1133,"'he's going to give you a lot of lateral movement"
1134,"he's going to move, he's going to dance"
1135,"he's going to do this, do that"
1136,"'
i said, ""everybody has a plan until they get punched in the mouth"
1137,"”

gavriel took this quote to be about the importance of constant training so that one's instincts are correctly calibrated in unexpected moments, as well as the importance of contingency planning"
1138,"hence the contingency suicide note; it had only taken a few minutes, and it covered an unlikely scenario but could also act as a living will once the lawyers had given it a once-over"
1139,"well, at least as far as funereal concerns went"
1140,"he picked up a microcassette recorder from his leather-topped desk"
1141,"“cheryl, schedule me a meeting with the lawyers about a living will"
1142,"they've been riding my ass about it for years, probably time to do it"
1143,"end-of-life planning too"
1144,"”
the other aspect of the quote that gavriel kept in mind was the importance of striking fast and hard to put your opponent off-guard if you needed to (in business, of course; he was no boxer)"
1145,"he'd built up quite an empire keeping these two quotes in mind"
1146,"doublethink, to be sure, but one of the signs of a failing businessman is having any adherence to orthodoxy"
1147,"we now return you to the story of pearly sweetcake's trip to san francisco"
1148,"–-------------

pearly finished her beer"
1149,"“can i close out"
1150,"” she said"
1151,"“sure, one sec,” the bartender said, as he fiddled with an ipad"
1152,"the roadhouse was using sphere for cards too"
1153,"they're really taking over the market"
1154,"after a few swipes the card went through"
1155,"“here you go,” he said, handing her the ipad and card"
1156,"she tipped and drew a silly picture instead of signing (a crude representation of a dragon flipping you off, if you were curious)"
1157,"“thanks,” she said
“see you later,” the bartender said"
1158,"she left and got back into the truck and started it"
1159,"the flooding has begun to subside west of the coastal range, and emergency crews have largely finished cleaning up the worst of the damage by ocean beach, pacifica, and half-moon bay"
1160,"monterey continues to be a problem area—”
pearly turned the radio off"
1161,"she didn't want to think about monterey"
1162,"the aquarium must have been absolutely devastated"
1163,"although the otters would still have lots of urchins and shellfish to eat, at least for the time being"
1164,"she pulled back onto the frontage road and took a detour off to highway 1"
1165,"it was running smoothly enough, she supposed, but she'd need to start the process all over once it merged with 101"
1166,"ain't nobody got time for that, as they say"
1167,"she took out her phone and held the home button"
1168,"“call cheryl,” she said"
1169,"“calling cheryl"
1170,"” siri said"
1171,"pearly put it on speaker"
1172,"“hey pearly"
1173,"what's up"
1174,"make it quick"
1175,"”
“i'm gonna need that helicopter after all"
1176,"”
“sure thing"
1177,"um, one second"
1178,"” pearly heard the clacking of a keyboard"
1179,"“right"
1180,"ok, head to"
1181,"do you know where the commodore center is"
1182,"”
“"
1183,"no"
1184,"”
“i'll send you a pin"
1185,"got any cargo"
1186,"”
“just a hanging bag and a backpack"
1187,"”
“"
1188,"ok, that'll work, i think"
1189,"just head to the spot i'm texting you and say that vartanian sent you, they'll tell you where to park and it should be pretty straightforward from there"
1190,"got it"
1191,"”
“yes ma'am"
1192,"see you tonight"
1193,"”
“bye"
1194,"”
as she continued towards the merge, she got a text"
1195,"she pulled over and opened up the location contained therein on the map"
1196,"well, that was pretty straightforward"
1197,"she got back on the road, bypassed the merge on the left, and next thing she knew she was at some tiny airport"
1198,"she pulled up to the gate and said “here for a helicopter from vartanian"
1199,"”
the gate guard didn't even have to consult a list before he said “parking's ahead and to the left, helipad's at the end of the road,” and then he rolled his eyes and opened the gate"
1200,"pearly parked, grabbed a pair of sunglasses from the center console, put them on, got out, and just lazed on the hood and windshield as she waited for the helicopter"
1201,"–-----------------

the streets of the financial district and environs in san francisco were practically deserted"
1202,"the stock markets were all closed and many of the banks temporarily frozen, so the entire financial industry had stayed home"
1203,"the startup employees, who were actually working overtime (well, more overtime than usual) to keep the world's facebook posts and tweets flowing, all biked to work and had already arrived"
1204,"certain blocks bristled with parked bicycles, while others were merely populated by the usual itinerants, homeless, and sro occupants"
1205,"most of the businesses were dark, save for the bodegas, fast-food restaurants, and hotels"
1206,"a lone taxi crawled around the corner"
1207,"nobody hailed it"
1208,"there were no vietnamese sandwiches to be had, no irish pubs at which one could grab an early pint, even the crack dealers seemed to be taking the day off"
1209,"if your tire blew out, not that anybody was driving, you'd find the repair shops closed"
1210,"the parking meters all sadly blinked their red 'expired' light"
1211,"this was the environment that jiro and hideki found themselves walking through between the hotel and the recently renamed bankbuddy park"
1212,"“may i ask,” hideki said, hefting a medium-sized red suitcase, “why we declined the offer of a ride to the ballpark"
1213,"”
“walking is good for you,” jiro said, striding ahead of hideki"
1214,"“besides, i wanted you to see the city"
1215,"”
hideki paused and considered his surroundings"
1216,"“you wanted me to see this"
1217,"” he said"
1218,"“there are other parts of the city,” jiro said"
1219,"“besides, when was the last time you experienced poverty"
1220,"”
“i do have family in manila, you know"
1221,"though i haven't been there in a number of years,” hideki said"
1222,"they dodged around a leather-and-studs-clad couple with a pit bull"
1223,"“the dogs here are quite large,” hideki said"
1224,"“many things are larger in america,” jiro said"
1225,"“dogs, cats, sidewalks, egos"
1226,"”
and on they walked"
1227,"slowly the environment turned back to luxury retail—watch stores, glasses stores, entire malls, the diesel store, the armani store—all closed, the streets even more deserted than before"
1228,"“did the government not say after september 11, 2001, that the important thing was to 'go shopping'"
1229,"” hideki said"
1230,"“not quite,” jiro said"
1231,"“they said that americans must live their normal lives, in order to"
1232,"well, the rest i don't quite know"
1233,"”
“and the americans did not take it to heart"
1234,"”
“ignoring bad advice is a sign of intelligence, hideki"
1235,"”
“the american people are not known for their wisdom,” hideki said"
1236,"“that is a different square on the character sheet,” jiro said"
1237,"hideki thought for a moment as they crossed market street"
1238,"“i'm not sure i'm familiar with that proverb, sir,” he said"
1239,"jiro chuckled"
1240,"“no, i suppose you wouldn't be"
1241,"”

–--------

they passed the back of the closed westfield mall and headed down mission street toward the metreon"
1242,"“why is everything closed"
1243,"” hideki said"
1244,"“why is my restaurant closed"
1245,"” jiro said"
1246,"“because you aren't there"
1247,"ah,” hideki said"
1248,"they proceeded"
1249,"“what a nice park,” hideki said as they passed the falling waters at yerba buena"
1250,"“indeed,” jiro said"
1251,"they turned right at 3rd street, walking down the slim sidewalk that would ordinarily have protected them from the traffic"
1252,"after a few moments of being hemmed in by the yellow bars despite no cars traveling by, they decided to walk on the street"
1253,"“did you know,” hideki said as he shifted the weight of the suitcase around, “that 'yerba buena' is spanish for 'good herb' and refers to a local spice"
1254,"”
“i did not,” jiro said"
1255,"“yes, it's the source of a local pun, in fact, about canna—”
a disheveled man hopped out from a doorway and approached them with a knife"
1256,"“your money or your lives"
1257,"” he shouted"
1258,"jiro looked around briefly and stepped forward with his hands up, one of them holding a wallet"
1259,"“we do not want any trouble—” he said, and then disarmed the man, broke his nose, and shoved him onto the other side of the street"
1260,"the man regained his senses and ran away"
1261,"jiro put the knife in his pocket"
1262,"“you would do well to learn more about cooking and martial arts, and less about san francisco and smoking cannabis, hideki,” jiro said"
1263,"–-----------

“that's the ballpark, then"
1264,"” hideki said, audibly panting, as they approached at&t"
1265,"er, i'm sorry, bankbuddy park (it's amazing what those black cards can buy for you)"
1266,"“yes, hideki"
1267,"what else would it be"
1268,"” jiro said"
1269,"“fair enough,” hideki said"
1270,"jiro walked down the street mindlessly"
1271,"a bodega here, a brunch place there, and a brewery seemed to be the only things open"
1272,"“grab a beer with me, hideki"
1273,"” he said"
1274,"“gladly, sir"
1275,"”
jiro and hideki headed into the la coryphene bar and grille"
1276,"a giant space of dark wooden tables under an aged cantilevered metal dome, it was impressive to simply walk into"
1277,"doing so while it was nearly empty was stunning"
1278,"so much potential, and so little done with it"
1279,"masterful"
1280,"“two, for beers,” jiro said to the hostess"
1281,"she walked them past countless empty tables to the bar at the far end, and set them down on stools with two drink menus"
1282,"“the bartender will be right with you,” she said"
1283,"they read their menus"
1284,"“what is an ipa"
1285,"” hideki asked"
1286,"“avoid those,” jiro said"
1287,"“but that's half the beers here,” hideki said"
1288,"“you have much to learn about california,” jiro said"
1289,"the bartender came by"
1290,"“have you decided"
1291,"” he said"
1292,"“two of the, ah, bronze armadillo's, please,” jiro said"
1293,"“coming right up,” the bartender said"
1294,"they both played with their phones as their beers arrived"
1295,"hideki regarded his skeptically"
1296,"“oh, just drink it,” jiro said"
1297,"hideki took a hefty sip"
1298,"“what is this"
1299,"” he said"
1300,"“hefeweizen,” jiro said, drinking his own pint"
1301,"“it's"
1302,"german style"
1303,"”
hideki took another hefty sip"
1304,"“ok,” he said"
1305,"the morning sun turned into the noonday sun, and they finished their beers, then ordered some potato skins (jiro assured hideki that they would not be terrible)"
1306,"as they got another round, the sound of helicopters came and went as they ate and drank"
1307,"–---------------

“halt, sir"
1308,"”
jiro halted at the entrance tunnel to the ballpark"
1309,"“yes"
1310,"” he said"
1311,"so there's a thing about the various parts of the so-called deep government, which is that you can't necessarily tell where anybody you meet is from"
1312,"could be cia, nsa, secret service, fbi, some other tla you've never heard of"
1313,"they used to call nsa “no such agency” and “never say anything,” after all"
1314,"dhs, ins, all these guys, you can spot them a mile away"
1315,"they're “the men in black,” right"
1316,"right"
1317,"jiro and hideki were unaware of all this, so they simply had no clue who they were talking to"
1318,"“hands on your heads, please"
1319,"”
hideki put the suitcase on the ground and complied"
1320,"jiro complied as well"
1321,"“a knife, sir"
1322,"” said the non-uniformed man as he patted jiro down"
1323,"“you'll find many more in the suitcase,” he said"
1324,"“as well as a chef's uniform"
1325,"”
the man checked the suitcase"
1326,"“do you have any credentials"
1327,"” he said"
1328,"“if i may reach into my pocket,” jiro said, “i can call mr"
1329,"vartanian"
1330,"both of our passports are in that bag, and should you have a list, you can check it"
1331,"i am jiro watana—”
the man abruptly stood to attention and cleared his throat"
1332,"“sir, i apologize for the difficulty"
1333,"please wait while i confirm your identity; this other fellow would be your assistant, a mr"
1334,"nori"
1335,"”
“mori,” jiro said, and nodded"
1336,"“that's correct"
1337,"”
the man pulled their passports from the bag, handed them to a newly-arrived aide, and paused"
1338,"“well, if you'd just come with me, i'm sure we can at least get you into the locker room"
1339,"ah, i presume you won't be offended if we take your knives until mr"
1340,"vartanian tells us where to put them"
1341,"” he reached into the bag and handed the block of knives to the aide, and jiro and hideki followed him to the locker room"
1342,"–-----------------

“is every vehicle in america this loud"
1343,"” cornelius shouted to nuts from the back of the helicopter"
1344,"“i presume not"
1345,"” nuts shouted back"
1346,"“we've had the misfortune of only riding in military vehicles so far, mind"
1347,"”
nuts looked out the window as they passed over some sort of extremely long bridge"
1348,"he recognized the golden gate off to the left; you don't watch something like that get destroyed in every disaster movie and not learn what it looks like"
1349,"he wondered how much trouble they had to go to in order to keep it the same shade of orange all the time"
1350,"it was hard enough keeping the eelhouse paint from chipping, and the thames wasn't even particularly salty"
1351,"then again, neither was the san francisco bay, which was technically an estuary"
1352,"still"
1353,"off to his right, nuts could see the shipping cranes in the port of oakland, maybe one-third of them having collapsed on top of container ships that were in various states of sinking or altogether swamped"
1354,"he thought they resembled the at-at walkers from star wars"
1355,"even the collapsed ones looked like the walkers after they'd been tripped up and destroyed by those, what do you call them, speeders"
1356,"with the tow cables"
1357,"it'd been a while since he'd seen star wars"
1358,"perhaps it was time to revisit it"
1359,"“where are we going, anyway"
1360,"” cornelius shouted, breaking nuts out of his reverie"
1361,"“a city called sausalito"
1362,"” nuts shouted back, not quite grasping the actual population there"
1363,"“isn't that some kind of cookie"
1364,"” cornelius shouted"
1365,"“do you even listen to yourself"
1366,"” nuts shouted"
1367,"“it's not like i can look it up on the internet"
1368,"i've not got a single wired device handy"
1369,"”
nuts shook his head"
1370,"“we should remedy that immediately"
1371,"it's not actually something that should make you proud, you know"
1372,"”
cornelius appeared to chuckle"
1373,"“if you find me an open apple store, or whatever it is they have  here, i'll sign up"
1374,"”
“sounds like a plan"
1375,"” nuts shouted"
1376,"the helicopter finished crossing the bay and banked slightly right as it headed to the commodore center"
1377,"–--------------

“hi, i'm dr"
1378,"sweetcake"
1379,"pleased to meet you"
1380,"oh, what's that"
1381,"cetacean intelligence"
1382,"i just— well, what that means is— ”
this imaginary practice conversation wasn't going very well"
1383,"“hi, i'm dr"
1384,"sweetcake"
1385,"pleased to meet you"
1386,"oh, what's that"
1387,"i work with dolphin brains— ”
no"
1388,"“hi, i'm dr"
1389,"sweetcake"
1390,"pleased to meet you"
1391,"oh, what's that"
1392,"i'm a whale biologist"
1393,"why yes, that is pretty neat"
1394,"”
there we go"
1395,"whuff-whuff-whuff-whuff-whuff"
1396,"pearly heard the helicopter before she saw it"
1397,"she checked to make sure it was approaching the helipad, and then took her hanging bag and backpack from the truck"
1398,"by reflex, she also removed the stereo faceplate and stuffed it in the backpack, and checked the glove box to make sure nothing important was in there"
1399,"she pocketed the telescoping baton from the glove box—what, you've gotta protect yourself—and closed it"
1400,"the helicopter began to touch down as an airport worker approached her"
1401,"“ms"
1402,"sweetcake"
1403,"” he said"
1404,"she finished arranging the items in her bag"
1405,"“what is it"
1406,"” she said"
1407,"“if you'd follow me, your ride is here"
1408,"”
pearly checked all of her pockets—phone, keys, money clip, baton, business cards—and nodded"
1409,"“lead the way"
1410,"”

–----------

“hi, i'm dr"
1411,"sweetcake"
1412,"” pearly shouted to nuts, reaching out a hand to shake as the helicopter lifted off"
1413,"“okay"
1414,"i'm uh, well you can call me nuts"
1415,"” nuts shouted"
1416,"“pleased to meet you"
1417,"” pearly shouted, shaking his hand"
1418,"the three of them shuddered as the helicopter lurched to the left"
1419,"“so what do you do, nuts"
1420,"” pearly shouted"
1421,"“i'm an eel fisherman in"
1422,"” nuts trailed off"
1423,"“i was an eel fisherman in london"
1424,"and yourself"
1425,"” he shouted"
1426,"“i'm a whale biologist"
1427,"” pearly shouted"
1428,"“that's pretty cool"
1429,"” nuts shouted"
1430,"“why yes, it is"
1431,"thank you"
1432,"” pearly shouted"
1433,"the script seemed to be working"
1434,"“what about your friend"
1435,"” pearly shouted"
1436,"“he's a musician"
1437,"” nuts shouted"
1438,"“not that he's enjoyed much success, and he's tragically without instrument at the moment"
1439,"sort of here on a whim"
1440,"”
cornelius stared out the window, oblivious"
1441,"“will he play at the party"
1442,"” pearly shouted"
1443,"“i don't know"
1444,"we'd have to ask"
1445,"er, sherry"
1446,"” nuts shouted"
1447,"“cheryl"
1448,"” pearly shouted"
1449,"“if he's good i'm sure i can get him on the stage for at least one song"
1450,"”
“you'd do that for me"
1451,"” nuts shouted"
1452,"“you don't even know me"
1453,"”
“exercising some professional muscle is good for me too"
1454,"” she shouted"
1455,"“let's see what we can do"
1456,"”
“ok"
1457,"”

–-----------

the helicopter landed at a currently-defunct naval construction site near the ballpark"
1458,"“ok,” the pilot said, “don't be too worried that your escort waiting over there is wearing a gas mask"
1459,"you're just passing through, but he works here every day"
1460,"”
all three passengers were suddenly more worried"
1461,"“so just follow him,” the pilot said"
1462,"“quickly,” he added"
1463,"they did"
1464,"they followed him all the way to the access tunnel at bankbuddy park, where the guards (fbi"
1465,"black suits) checked pearly's credentials"
1466,"they asked for nuts' and cornelius' credentials, but nuts shot her a look, and she mentioned she was on the vip list"
1467,"“these are my research assistants,” she said"
1468,"“i'm sure you can trust them"
1469,"”
a small group approached the tunnel opening, led by a senator that pearly recognized from tv"
1470,"you could almost hear the gears grinding in the guard's head"
1471,"“carry on, then,” he said"
1472,"“the locker room is the third door on the left"
1473,"wait there until further instructions"
1474,"” he turned to focus on the incoming group"
1475,"so that's how pearly, nuts, and cornelius got into the park"
1476,"time for the pre-party"
1477,"–-------------

bankbuddy, nee at&t, park was no stranger to being rented for parties by tech companies"
1478,"it wasn't cheap, of course—the listed rate was $200,000—and the last-minute nature of this booking had increased that considerably"
1479,"fortunately, the weather was lovely and the forecast was clear, so they wouldn't just be limited to the indoor spaces and tents set up on the field and promenade"
1480,"now, the full capacity of the park was 41,503, but that's if everybody is sitting in the cramped little seats"
1481,"they'd be serving food, so that wouldn't do"
1482,"plus, with heads of state attending, you needed something a little more"
1483,"regal"
1484,"with all the other attendees, celebrities and musicians and politicians and chefs and other important people and a random smattering of others, plus all the security, that capacity was going to be severely reduced"
1485,"the field was about 2"
1486,"5 acres, which would fit about 12,000 people wedding-reception style"
1487,"since there was plenty of overflow space, nobody was worried about that being too many, but since it would be best if everybody stayed in the same place—better mingling, easier security, fewer choke points—they'd capped it at 12,000"
1488,"plus it meant that you could make sure you could use the luxury boxes just for the secret service and other such forces"
1489,"cheryl had figured that all out"
1490,"gavriel vartanian stood in one of these boxes watching the frantic party setup process unfold through binoculars, with what could only be described as a shit-eating grin on his face"
1491,"a secret service team was setting up the room, doing things that gavriel presumed had names like “sweeping for bugs"
1492,"” he'd seen enough movies to recognize it"
1493,"they had people who knew what they were doing consult on those, right"
1494,"at any rate, they hadn't found anything"
1495,"he let the binoculars hang around his neck and examined the room"
1496,"a woman in a black suit (although they were all in black suits) was measuring how far open one of the windows would swing while her partner assembled a sniper rifle"
1497,"a man (in a black suit, naturally) was setting up a surprisingly thick computer with what gavriel recognized as a satellite antenna attached"
1498,"he then attached a joystick"
1499,"“do i even want to know"
1500,"” gavriel said"
1501,"the man gave him a look that was a combination of 'you just asked the it guy a really stupid question' and 'ask again and i will shoot you', although to be honest, what's the difference"
1502,"he then returned to his computer"
1503,"gavriel cleared his throat, returned to the window, and picked up a neglected glass of scotch from the nearby table"
1504,"with his binoculars in one hand and the glass in the other, he surveyed the action on the field, carefully sipping"
1505,"the catering crew hadn't bothered to put their uniforms on yet as they hurried about setting up tables and chafing dishes and buffet trays, and a number of"
1506,"mobile sushi stations, perhaps"
1507,"propane grills, attached ovens, boxes of pots and pans and oils and spices"
1508,"dry bars"
1509,"a stage, speakers, microphones, podia, instrument stands"
1510,"coolers"
1511,"secret service agents were positively swarming the place"
1512,"it was a large space to clear, after all"
1513,"there were other private security details, some folks with those big fbi jackets talking by one of the entrance tunnels, the swiss guard—huh, cheryl must have invited the pope—and, perhaps most intimidating of all, plainclothes people simply milling about"
1514,"it was going to be tight, but it looked like everything would be ready on time"
1515,"gavriel's grin returned"
1516,"he finished his scotch and let the binoculars hang again"
1517,"“everything in order"
1518,"” gavriel said to who he could only assume was the man in charge"
1519,"he nodded"
1520,"“sadie,” he said to one of the women in the room, “would you please escort mr"
1521,"vartanian to wherever it is he's going"
1522,"”
sadie nodded"
1523,"“right this way,” she said, and gavriel followed her out of the room"
1524,"“locker room, please,” he said"
1525,"“i'd like to check on the guests"
1526,"”

–-------------

the locker rooms of any major-league sports team are going to be fairly well-appointed, the sort of place that wouldn't feel too off-putting to eat a meal in"
1527,"lacquered wood everything, fine tile floor"
1528,"naturally, the place had been quite carefully cleaned for the event as well"
1529,"really, there were only two things that distinguished it from any of the other locker rooms in the country"
1530,"first, it was fully-catered, the sinks repurposed into wet bars—an odd but effective set-up—and there were caterers wandering nimbly around with trays of hor d'ouvres"
1531,"caviar and smoked salmon preparations mostly"
1532,"second, the decorations were what one might politely describe as under-the-sea-prom-chic"
1533,"everything was blue"
1534,"there were fish from the ceiling, and those weird shimmering projection lights"
1535,"“so,” pearly said, standing around one of the tables with the blue tablecloths, “so he leaves and then she comes back and shouts 'i loved his boots"
1536,"'”
everybody enjoyed a hearty laugh"
1537,"“ok, ok,” pearly said"
1538,"“it's your turn, nuts"
1539,"”
nuts looked around at the assembled masses enjoying mimosas in the giants' locker room"
1540,"he sipped his"
1541,"“alright"
1542,"so, there's two muffins sitting in an oven, and—” 
one of the doors swung open and in stepped a stern woman in a black suit, a non-stern woman in a cream blouse, and gavriel vartanian, who looked around and whistled"
1543,"“damn nice job on the decorations, cheryl,” he said"
1544,"the woman in the blouse nodded her acknowledgment"
1545,"suddenly pearly and nuts and to a lesser extent cornelius noted, with some embarrassment, that they were still in streetclothes"
1546,"pearly glanced nervously at her boots, and then at the locker that held her bags"
1547,"gavriel laughed and sipped his scotch"
1548,"“oh, pearly—i'm sorry, ms"
1549,"sweetcake, don't we say now—”
“you don't have to pretend to be genteel, it doesn't look right on you,” she said under her breath"
1550,"“ha"
1551,"fine, it's not like we haven't seen each other wearing slightly less clothes,” gavriel said"
1552,"“we're diving buddies, you—”
“fewer,” said cornelius, looking up from his mimosa"
1553,"“excuse me"
1554,"” said gavriel, looking at the mussy-haired, somewhat sickly-looking apparent brit"
1555,"“it's fewer clothes"
1556,"sir"
1557,"less would be for, er"
1558,"”
gavriel arched an eyebrow"
1559,"“well, for 'clothing', sir"
1560,"”
gavriel nodded solemnly and took a stride towards their table, secret service and cheryl in tow"
1561,"“well i suppose that's probably correct, mr"
1562,"”
“finch, sir"
1563,"cornelius finch"
1564,"”
gavriel chuckled"
1565,"“well now isn't that just the name of a—”
“second string quidditch captain, probably, yes, i know,” cornelius sighed"
1566,"“i guess you would've heard that one before, being from, uh"
1567,"” gavriel searched his mind"
1568,"“eel pie island, london,” nuts said"
1569,"“ah"
1570,"you must be mr"
1571,"adams,” gavriel said, grabbing nuts' hand and shaking it"
1572,"“i do prefer to go by nuts, mr"
1573,"vartanian"
1574,"”
“and why do they call you that"
1575,"”
“well, i went to catholic school, and there were three other james francis xavier's in my class"
1576,"so we all had to have nicknames, yes"
1577,"my mother felt that protein was the most important meal of every day, er—” he sipped his mimosa, “the most important part of every meal, rather, so she always sent me off to school with a bag of almonds, and"
1578,"”
“you are what you eat"
1579,"” gavriel said"
1580,"“why yes, sir, very good, sir"
1581,"”
“oh, you don't have to be so formal with me, nuts,” gavriel said automatically"
1582,"“after all, you did bring me all of these wonderful, er"
1583,"” he tried to sweep his torso around until he could reach out a hand that pointed to"
1584,"“eel pies, sir,” cheryl whispered in his ear"
1585,"“wait, really"
1586,"they're—”
“eels are fish,” cheryl and pearly said at the same time"
1587,"“i knew that,” gavriel said, mildly annoyed"
1588,"“i just didn't know they went in pies"
1589,"i figured the island was named ironically"
1590,"”

–----------------------------------------

“anyway,” gavriel said, “you all enjoy yourselves"
1591,"but not too much, hear"
1592,"” he smiled as if he'd made a joke"
1593,"the resulting awkward pause was awkward"
1594,"“well, i'm sure i'll see you around"
